53	0.0362895722335
14	0.0346890925463
40	0.0341549385122
1	0.0304718285109
27	0.0301793606002
66	0.0296306947357
48	0.0258185241323
79	0.0199198044898
61	0.0194843000486
65	0.0194066468248
92	0.019184812239
96	0.0188893708108
13	0.0184774804912
57	0.0179208548248
74	0.0162981640837
5	0.0155055254447
22	0.0154975181348
78	0.0150247276308
26	0.0145427556319
87	0.0136650840706
18	0.0134803351073
52	0.013449149831
83	0.0134470907053
35	0.0131712534627
100	0.0131229018842
9	0.0130498114843
44	0.0129184047042
31	0.012489912833
39	0.0124246713789
54	0.0118244404582
42	0.0109980638233
70	0.0106235505559
99	0.00911684577004
60	0.00909075922553
90	0.00856329150106
51	0.00834526192586
41	0.0081398894873
56	0.00795838712773
73	0.00793839981393
3	0.00787456837656
55	0.00786619993014
67	0.00780390647962
82	0.00780354785082
64	0.00780223854861
95	0.00770672201379
10	0.00769590788526
4	0.00765854822069
25	0.00747102239791
62	0.00743137262254
71	0.00728562537983
24	0.00727636419817
29	0.00727069929982
77	0.00724301859516
38	0.00723111118943
30	0.00711597285765
69	0.00673557654835
75	0.00671493027417
8	0.00665195107396
15	0.00650103822491
6	0.00649275872074
43	0.00646219472552
34	0.00644630684146
28	0.00642177229516
97	0.00635884458662
17	0.00631034712535
21	0.00630867322082
91	0.00623789583657
47	0.00604735084817
16	0.0059521656011
93	0.00592508223938
2	0.00592015369928
80	0.00587386352005
19	0.0056435957076
49	0.00559864128314
33	0.00537770220672
36	0.0053664237535
12	0.00536233025782
58	0.00518875428849
46	0.00516047858769
68	0.00509107003089
98	0.00508716283268
11	0.00506289713462
32	0.00503995492338
20	0.00502982935706
76	0.00490536164065
88	0.00464058960882
45	0.00453068008567
86	0.00450028612074
72	0.00440210804971
63	0.00434493893105
7	0.00430857635287
50	0.00429165239931
94	0.00428452338286
23	0.00415906203125
84	0.00406283618479
89	0.00394969968541
37	0.00383360815855
81	0.00371922957858
59	0.00369034708708
85	0.00342580919326
