53	4.24314040658
40	3.98842676101
14	3.93777270036
1	3.54005918024
27	3.4896567764
66	3.30845460648
48	3.20406387791
79	2.33329478972
61	2.31019715952
92	2.20421184921
65	2.19952756574
96	2.16704335241
13	2.0690343994
57	2.00518321756
74	1.76242349041
22	1.70619425543
5	1.64461119393
78	1.62172036516
26	1.53811268213
87	1.38616729345
18	1.37680884959
52	1.36460866439
100	1.34891471477
83	1.3421384015
54	1.33614832661
35	1.32813504239
9	1.28620689176
44	1.27669878247
31	1.21660554549
42	1.2067981145
39	1.13890803709
70	0.952114452607
60	0.92269810433
99	0.889935545712
41	0.839085868699
90	0.828477369751
67	0.804099080786
51	0.76855816206
73	0.752970836304
62	0.733438852568
10	0.728351836724
56	0.725083687882
82	0.717840349763
3	0.710959071465
4	0.699484044336
55	0.695962844749
71	0.667350931388
95	0.664979841705
64	0.652596055356
25	0.648462977317
75	0.643247170986
77	0.633682278761
29	0.622375164484
38	0.618459982425
24	0.607916324666
30	0.6038775174
15	0.595446904616
97	0.586285464184
28	0.582331800301
8	0.570850565218
69	0.556212058081
6	0.549684498175
43	0.546336737369
93	0.533019630051
80	0.526247248423
21	0.525397187986
34	0.525271477108
2	0.517106353319
91	0.494054462538
49	0.481448794625
47	0.475836230419
17	0.475754640762
19	0.47193332958
16	0.421131645074
36	0.402547565453
58	0.391070990216
33	0.390795213201
11	0.388499606145
46	0.372732755748
20	0.363988954639
12	0.359549912116
32	0.352432272452
98	0.351751338443
76	0.346108469237
68	0.341176957677
88	0.313803930595
45	0.295091212671
72	0.279662039195
94	0.273785505863
23	0.267468316621
63	0.265518265717
7	0.263905534761
50	0.252503982702
86	0.21738956351
89	0.206952857044
84	0.203000003276
37	0.193047932579
81	0.181451334812
59	0.155679542012
85	0.122461269659
